Transcript_Id	Length	Source	evalue	Symbol	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_4877_0_1	2641	PLDB	4.00E-87	NP_002724.1	PRKAG1 AMPKG	protein kinase AMP-activated non-catalytic subunit gamma 1	Homo sapiens
dd_Smed_v6_4883_1_1	3208	PLDB	0	NP_694858.1	TNPO1 IPO2 KPNB2 MIP MIP1 TRN	transportin 1	Homo sapiens
dd_Smed_v6_4891_0_1	959	PLDB	1.00E-18	NP_951032.1	NDUFAF3 2P1 C3orf60 E3-3	NADH:ubiquinone oxidoreductase complex assembly factor 3	Homo sapiens
dd_Smed_v6_4897_0_1	1645	PLDB	8.00E-167	NP_005048.2	RBBP5 RBQ3 SWD1	retinoblastoma binding protein 5	Homo sapiens
dd_Smed_v6_4899_0_1	1117	PLDB	1.00E-74	NP_066928.1	PLSCR1 MMTRA1B	phospholipid scramblase 1	Homo sapiens
dd_Smed_v6_489_0_1	6501	PLDB	2.00E-89	NP_004774.1	TAOK2 MAP3K17 PSK PSK1 PSK1-BETA TAO1 TAO2	TAO kinase 2	Homo sapiens
dd_Smed_v6_4900_0_1	2103	PLDB	4.00E-12	NP_851393.1	AXIN1 AXIN PPP1R49	axin 1	Homo sapiens
dd_Smed_v6_4907_0_1	1754	PLDB	2.00E-126	NP_003896.1	NAE1 A-116A10.1 APPBP1 ula-1	NEDD8 activating enzyme E1 subunit 1	Homo sapiens
dd_Smed_v6_4917_0_1	2968	PLDB	2.00E-130	NP_006823.1	FERMT2 KIND2 MIG2 PLEKHC1 UNC112 UNC112B mig-2	fermitin family member 2	Homo sapiens
dd_Smed_v6_49228_0_1	665	PLDB	2.00E-20	XP_006713358.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_4933_0_1	6897	PLDB	1.00E-132	XP_005262620.1	KDM5D HY HYA JARID1D SMCY	lysine (K)-specific demethylase 5D	Homo sapiens
dd_Smed_v6_4948_0_1	1962	PLDB	5.00E-141	NP_958435.1	MTMR2 CMT4B CMT4B1	myotubularin related protein 2	Homo sapiens
dd_Smed_v6_4952_0_1	3830	PLDB	0	NP_001914.3	DDB1 DDBA UV-DDB1 XAP1 XPCE XPE XPE-BF	damage specific DNA binding protein 1	Homo sapiens
dd_Smed_v6_4961_0_1	1887	PLDB	3.00E-159	NP_005581.2	MRE11A ATLD HNGS1 MRE11 MRE11B	"MRE11 homolog A, double strand break repair nuclease"	Homo sapiens
dd_Smed_v6_4975_0_1	4777	PLDB	0	NP_000019.2	AGL GDE	"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"	Homo sapiens
dd_Smed_v6_4978_0_1	1016	PLDB	1.00E-93	NP_005181.2	CCNC CycC	cyclin C	Homo sapiens
dd_Smed_v6_49794_0_1	817	PLDB	1.00E-32	NP_067633.2	PRDM13 MU-MB-20.220 PFM10	PR domain 13	Homo sapiens
dd_Smed_v6_49825_0_1	570	PLDB	7.00E-101	NP_001257329.1	TUBA1A B-ALPHA-1 LIS3 TUBA3	tubulin alpha 1a	Homo sapiens
dd_Smed_v6_4982_0_1	605	PLDB	1.00E-09	NP_852106.1	MRPL55 AAVG5835 L55nt MRP-L55 PRO19675	mitochondrial ribosomal protein L55	Homo sapiens
dd_Smed_v6_4986_0_1	904	PLDB	2.00E-63	NP_116786.1	CASP3 CPP32 CPP32B SCA-1	caspase 3	Homo sapiens
dd_Smed_v6_49898_0_1	958	PLDB	2.00E-07	NP_663748.1	TIGD1 EEYORE	tigger transposable element derived 1	Homo sapiens
dd_Smed_v6_4991_0_1	742	PLDB	1.00E-57	NP_006562.1	DCTN6 WS-3 WS3 p27	dynactin subunit 6	Homo sapiens
dd_Smed_v6_4994_0_1	2009	PLDB	2.00E-130	NP_006383.2	NOP56 NOL5A SCA36	NOP56 ribonucleoprotein	Homo sapiens
dd_Smed_v6_49988_0_1	984	PLDB	2.00E-34	NP_874359.2	SP8 BTD	Sp8 transcription factor	Homo sapiens
dd_Smed_v6_4998_1_1	288	PLDB	5.00E-14	NP_001073983.1	SCX SCXA SCXB bHLHa48	scleraxis basic helix-loop-helix transcription factor	Homo sapiens
dd_Smed_v6_50003_0_1	409	PLDB	2.00E-16	NP_150646.3	ADRA1A ADRA1C ADRA1L1 ALPHA1AAR	adrenoceptor alpha 1A	Homo sapiens
dd_Smed_v6_50057_0_1	386	PLDB	2.00E-23	NP_002711.1	PPP4C PP4 PP4C PPH3 PPP4 PPX	"protein phosphatase 4, catalytic subunit"	Homo sapiens
dd_Smed_v6_5008_0_2	2382	PLDB	9.00E-71	NP_060040.1	OPLAH 5-Opase OPLA OPLAHD	5-oxoprolinase (ATP-hydrolysing)	Homo sapiens
dd_Smed_v6_5009_0_1	725	PLDB	8.00E-63	NP_115729.1	VPS25 DERP9 EAP20 FAP20	vacuolar protein sorting 25 homolog	Homo sapiens
dd_Smed_v6_5011_0_1	2105	PLDB	1.00E-101	XP_005248291.1	PAPD7 LAK-1 LAK1 POLK POLS TRF4 TRF4-1 TRF41 TUTASE5	PAP associated domain containing 7	Homo sapiens
dd_Smed_v6_5014_0_1	2349	PLDB	6.00E-107	XP_005263958.1	FHL2 AAG11 DRAL FHL-2 SLIM-3 SLIM3	four and a half LIM domains 2	Homo sapiens
dd_Smed_v6_5018_0_1	476	PLDB	7.00E-17	NP_065157.1	LYRM1 A211C6.1	LYR motif containing 1	Homo sapiens
dd_Smed_v6_5025_0_1	965	PLDB	1.00E-106	NP_001658.2	ARL2 ARFL2	ADP ribosylation factor like GTPase 2	Homo sapiens
dd_Smed_v6_5028_0_1	2736	PLDB	2.00E-125	NP_002638.2	PIK3C3 VPS34 hVps34	"phosphatidylinositol 3-kinase, catalytic subunit type 3"	Homo sapiens
dd_Smed_v6_5033_0_1	2526	PLDB	7.00E-77	NP_958435.1	MTMR2 CMT4B CMT4B1	myotubularin related protein 2	Homo sapiens
dd_Smed_v6_5045_0_1	2498	PLDB	9.00E-123	NP_056270.2	CNOT6 CCR4 Ccr4a	"CCR4-NOT transcription complex, subunit 6"	Homo sapiens
dd_Smed_v6_5046_0_1	2925	PLDB	0	NP_001001891.2	ANO7 D-TMPP DTMPP IPCA-5 IPCA5 NGEP PCANAP5 PCANAP5L TMEM16G	anoctamin 7	Homo sapiens
dd_Smed_v6_5051_0_1	2100	PLDB	5.00E-37	NP_631917.1	ALKBH3 ABH3 DEPC-1 DEPC1 PCA1	"alkB, alkylation repair homolog 3 (E. coli)"	Homo sapiens
dd_Smed_v6_5055_0_1	1458	PLDB	0	NP_005601.1	RBBP4 NURF55 RBAP48 lin-53	retinoblastoma binding protein 4	Homo sapiens
dd_Smed_v6_5058_0_1	4431	PLDB	4.00E-33	NP_001027544.1	ZNF226	zinc finger protein 226	Homo sapiens
dd_Smed_v6_5060_0_1	510	PLDB	3.00E-15	NP_057475.2	NOP16 HSPC111 HSPC185	NOP16 nucleolar protein	Homo sapiens
dd_Smed_v6_506_0_1	444	PLDB	2.00E-48	NP_003529.1	HIST1H4A H4FA	"histone cluster 1, H4a"	Homo sapiens
dd_Smed_v6_5070_0_1	2748	PLDB	3.00E-100	NP_065134.1	NUP107 NUP84	nucleoporin 107kDa	Homo sapiens
dd_Smed_v6_5073_0_1	1851	PLDB	2.00E-50	XP_005271906.1	BMS1 BMS1L	BMS1 ribosome biogenesis factor	Homo sapiens
dd_Smed_v6_5076_0_1	3031	PLDB	6.00E-77	NP_112729.1	COL4A3BP CERT CERTL GPBP STARD11	"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein"	Homo sapiens
dd_Smed_v6_5080_0_1	3599	PLDB	0	NP_004809.2	DDX23 PRPF28 SNRNP100 U5-100K U5-100KD prp28	DEAD-box helicase 23	Homo sapiens
dd_Smed_v6_5082_0_1	1493	PLDB	2.00E-154	NP_002063.2	GNAQ CMC1 G-ALPHA-q GAQ SWS	G protein subunit alpha q	Homo sapiens
dd_Smed_v6_50837_0_1	555	PLDB	8.00E-05	NP_663748.1	TIGD1 EEYORE	tigger transposable element derived 1	Homo sapiens
dd_Smed_v6_50968_0_1	1244	PLDB	2.00E-99	XP_005248593.1	POLK DINB1 DINP POLQ	polymerase (DNA) kappa	Homo sapiens
dd_Smed_v6_5104_0_1	1531	PLDB	4.00E-90	NP_001128727.1	RBBP4 NURF55 RBAP48 lin-53	retinoblastoma binding protein 4	Homo sapiens
dd_Smed_v6_5108_0_1	2152	PLDB	2.00E-19	NP_005137.1	SART1 Ara1 HOMS1 SART1259 SNRNP110 Snu66	squamous cell carcinoma antigen recognized by T-cells 1	Homo sapiens
dd_Smed_v6_5109_0_1	3031	PLDB	6.00E-42	NP_006460.2	IVNS1ABP FLARA3 HSPC068 KLHL39 ND1 NS-1 NS1-BP NS1BP	influenza virus NS1A binding protein	Homo sapiens
dd_Smed_v6_510_0_1	1568	PLDB	0	NP_001419.1	ENO1 ENO1L1 MPB1 NNE PPH	"enolase 1, (alpha)"	Homo sapiens
dd_Smed_v6_5116_0_1	1207	PLDB	7.00E-120	XP_006710353.1	PPIE CYP-33 CYP33	peptidylprolyl isomerase E	Homo sapiens
dd_Smed_v6_511_0_1	1490	PLDB	0	NP_005338.1	HSPA5 BIP GRP78 HEL-S-89n MIF2	heat shock protein family A (Hsp70) member 5	Homo sapiens
dd_Smed_v6_5120_0_1	789	PLDB	1.00E-55	NP_060624.1	ASF1B CIA-II	anti-silencing function 1B histone chaperone	Homo sapiens
dd_Smed_v6_51242_0_1	244	PLDB	8.00E-18	XP_005255476.1	PPP4C PP4 PP4C PPH3 PPP4 PPX	"protein phosphatase 4, catalytic subunit"	Homo sapiens
dd_Smed_v6_5131_0_1	3386	PLDB	3.00E-104	NP_001269682.1	TLE4 BCE-1 BCE1 E(spI) ESG ESG4 GRG4	transducin-like enhancer of split 4	Homo sapiens
dd_Smed_v6_5139_0_1	1026	PLDB	2.00E-98	NP_079510.1	WDR61 REC14 SKI8	WD repeat domain 61	Homo sapiens
dd_Smed_v6_5140_0_1	1200	PLDB	3.00E-24	NP_009103.2	NUP50 NPAP60 NPAP60L	nucleoporin 50kDa	Homo sapiens
dd_Smed_v6_5141_0_1	1472	PLDB	1.00E-47	NP_001129521.2	LMLN GP63 INV IX14 MSP	leishmanolysin like peptidase	Homo sapiens
dd_Smed_v6_5156_0_1	1890	PLDB	1.00E-39	NP_734466.1	HIST1H2AA H2AA H2AFR bA317E16.2	"histone cluster 1, H2aa"	Homo sapiens
dd_Smed_v6_5157_0_1	2625	PLDB	9.00E-56	NP_036275.1	TFIP11 NTR1 Spp382 TIP39 bK445C9.6 hNtr1	tuftelin interacting protein 11	Homo sapiens
dd_Smed_v6_5162_0_1	1403	PLDB	2.00E-155	NP_002721.1	PRKACA PKACA	"protein kinase, cAMP-dependent, catalytic, alpha"	Homo sapiens
dd_Smed_v6_5163_0_1	1465	PLDB	5.00E-132	NP_008975.1	KATNA1	katanin catalytic subunit A1	Homo sapiens
dd_Smed_v6_5165_0_1	7815	PLDB	7.00E-65	NP_733751.2	KMT2C HALR MLL3	lysine (K)-specific methyltransferase 2C	Homo sapiens
dd_Smed_v6_51660_0_1	504	PLDB	2.00E-19	XP_005245428.1	POGK BASS2 KRBOX2	pogo transposable element with KRAB domain	Homo sapiens
dd_Smed_v6_5178_0_1	2170	PLDB	5.00E-23	XP_006719621.1	SFSWAP SFRS8 SWAP	"splicing factor, suppressor of white-apricot family"	Homo sapiens
dd_Smed_v6_5180_0_1	2465	PLDB	8.00E-125	NP_003582.2	CUL2	cullin 2	Homo sapiens
dd_Smed_v6_5185_0_1	4271	PLDB	0	NP_002902.2	UPF1 HUPF1 NORF1 RENT1 pNORF1 smg-2	"UPF1, RNA helicase and ATPase"	Homo sapiens
dd_Smed_v6_51910_0_1	1249	PLDB	0	NP_002645.3	PKM CTHBP HEL-S-30 OIP3 PK3 PKM2 TCB THBP1	"pyruvate kinase, muscle"	Homo sapiens
dd_Smed_v6_52036_0_1	385	PLDB	2.00E-52	NP_002700.1	PPP1CB HEL-S-80p PP-1B PP1B PP1beta PPP1CD	protein phosphatase 1 catalytic subunit beta	Homo sapiens
dd_Smed_v6_5203_0_1	4459	PLDB	4.00E-34	XP_006718233.1	NUP160	nucleoporin 160kDa	Homo sapiens
dd_Smed_v6_5205_0_1	2571	PLDB	0	NP_031398.2	DDX42 DDX42P RHELP RNAHP SF3B8 SF3b125	DEAD-box helicase 42	Homo sapiens
dd_Smed_v6_5206_0_1	1219	PLDB	3.00E-163	NP_006238.1	PPP5C PP5 PPP5 PPT	protein phosphatase 5 catalytic subunit	Homo sapiens
dd_Smed_v6_52102_0_1	676	PLDB	3.00E-18	XP_006713358.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_5216_0_1	1155	PLDB	5.00E-38	NP_036271.1	SERGEF DELGEF Gnefr	secretion regulating guanine nucleotide exchange factor	Homo sapiens
dd_Smed_v6_5218_0_1	3145	PLDB	1.00E-47	NP_079520.1	TSGA10 CEP4L CT79	testis specific 10	Homo sapiens
dd_Smed_v6_5219_0_1	1427	PLDB	4.00E-79	NP_036443.1	KIN BTCD KIN17 Rts2	Kin17 DNA and RNA binding protein	Homo sapiens
dd_Smed_v6_5224_0_1	592	PLDB	1.00E-14	NP_004483.1	GTF2A2 HsT18745 TF2A2 TFIIA	"general transcription factor IIA, 2, 12kDa"	Homo sapiens
dd_Smed_v6_52262_0_1	1370	PLDB	3.00E-26	NP_872321.2	ZNF714	zinc finger protein 714	Homo sapiens
dd_Smed_v6_52293_0_1	737	PLDB	4.00E-66	XP_001717126.5	KIF28P	"kinesin family member 28, pseudogene"	Homo sapiens
dd_Smed_v6_522_0_1	1028	PLDB	3.00E-84	NP_005393.2	RALA RAL	RALA Ras like proto-oncogene A	Homo sapiens
dd_Smed_v6_52385_0_1	306	PLDB	2.00E-06	XP_005260108.1	UBA52 CEP52 HUBCEP52 L40 RPL40	ubiquitin A-52 residue ribosomal protein fusion product 1	Homo sapiens
dd_Smed_v6_5244_0_1	3434	PLDB	2.00E-121	XP_006715292.1	TTBK1 BDTK	tau tubulin kinase 1	Homo sapiens
dd_Smed_v6_5246_0_1	1197	PLDB	6.00E-16	NP_055829.2	RBM34	RNA binding motif protein 34	Homo sapiens
dd_Smed_v6_5255_0_1	1906	PLDB	4.00E-34	NP_002489.1	NEK3 HSPK36	NIMA related kinase 3	Homo sapiens
dd_Smed_v6_5257_0_1	965	PLDB	2.00E-24	NP_001230808.1	TRA2B Htra2-beta PPP1R156 SFRS10 SRFS10 TRA2-BETA TRAN2B	transformer 2 beta homolog (Drosophila)	Homo sapiens
dd_Smed_v6_525_0_1	1747	PLDB	0	NP_006422.1	CCT2 99D8.1 CCT-beta CCTB HEL-S-100n PRO1633 TCP-1-beta	chaperonin containing TCP1 subunit 2	Homo sapiens
dd_Smed_v6_5262_0_1	2042	PLDB	3.00E-85	NP_001138631.1	INTS9 CPSF2L INT9 RC74	integrator complex subunit 9	Homo sapiens
dd_Smed_v6_5268_0_1	1029	PLDB	9.00E-94	NP_055288.1	DIMT1 DIM1 DIMT1L HSA9761 HUSSY5	DIM1 dimethyladenosine transferase 1 homolog	Homo sapiens
dd_Smed_v6_526_0_1	1499	PLDB	0	NP_000678.1	AHCY SAHH adoHcyase	adenosylhomocysteinase	Homo sapiens
dd_Smed_v6_52748_0_1	640	PLDB	8.00E-33	XP_006725534.1	ZBED9 Buster4 SCAND3 ZFP38-L ZNF305P2 ZNF452 dJ1186N24.3	zinc finger BED-type containing 9	Homo sapiens
dd_Smed_v6_5274_0_1	1940	PLDB	7.00E-113	NP_060353.2	WDR13 MG21	WD repeat domain 13	Homo sapiens
dd_Smed_v6_5277_0_1	2534	PLDB	0	NP_060391.2	NPLOC4 NPL4	"NPL4 homolog, ubiquitin recognition factor"	Homo sapiens
dd_Smed_v6_5288_0_1	2958	PLDB	6.00E-34	NP_003051.1	SLC22A5 CDSP OCTN2 OCTN2VT	"solute carrier family 22 (organic cation/carnitine transporter), member 5"	Homo sapiens
dd_Smed_v6_5292_0_1	1411	PLDB	2.00E-28	NP_001028850.2	TRPT1	tRNA phosphotransferase 1	Homo sapiens
dd_Smed_v6_5292_0_2	1344	PLDB	9.00E-28	NP_001028850.2	TRPT1	tRNA phosphotransferase 1	Homo sapiens
dd_Smed_v6_52996_0_1	964	PLDB	2.00E-111	NP_002802.2	PSMD7 MOV34 P40 Rpn8 S12	"proteasome 26S subunit, non-ATPase 7"	Homo sapiens
dd_Smed_v6_5299_0_1	1549	PLDB	1.00E-45	NP_065837.1	PDP2 PPM2C2	pyruvate dehyrogenase phosphatase catalytic subunit 2	Homo sapiens
dd_Smed_v6_52_0_1	875	PLDB	2.00E-16	NP_057066.2	YBX2 CONTRIN CSDA3 DBPC MSY2	Y-box binding protein 2	Homo sapiens
dd_Smed_v6_53006_0_1	1193	PLDB	1.00E-33	NP_001124388.1	TGFBR1 AAT5 ACVRLK4 ALK-5 ALK5 ESS1 LDS1 LDS1A LDS2A MSSE SKR4 TGFR-1	"transforming growth factor, beta receptor 1"	Homo sapiens
dd_Smed_v6_5300_0_1	3069	PLDB	9.00E-35	NP_060496.2	PACS1 MRD17	phosphofurin acidic cluster sorting protein 1	Homo sapiens
dd_Smed_v6_5305_0_1	2190	PLDB	4.00E-53	NP_008982.1	FAF1 HFAF1s UBXD12 UBXN3A hFAF1	Fas (TNFRSF6) associated factor 1	Homo sapiens
dd_Smed_v6_5309_0_1	1200	PLDB	3.00E-12	XP_005262515.1	UPF3B HUPF3B MRX62 MRXS14 RENT3B UPF3X	UPF3 regulator of nonsense transcripts homolog B (yeast)	Homo sapiens
dd_Smed_v6_5312_0_1	1212	PLDB	1.00E-33	NP_003133.1	SSB LARP3 La La/SSB	Sjogren syndrome antigen B	Homo sapiens
dd_Smed_v6_5317_0_1	1898	PLDB	2.00E-43	XP_005254973.1	MEF2A ADCAD1 RSRFC4 RSRFC9 mef2	myocyte enhancer factor 2A	Homo sapiens
dd_Smed_v6_5318_0_1	562	PLDB	4.00E-41	NP_067000.1	LSM2 C6orf28 G7B YBL026W snRNP	"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"	Homo sapiens
dd_Smed_v6_5323_0_1	1721	PLDB	4.00E-20	NP_733830.1	RASSF1 123F2 NORE2A RASSF1A RDA32 REH3P21	Ras association domain family member 1	Homo sapiens
dd_Smed_v6_5324_0_1	1060	PLDB	1.00E-80	XP_005258557.1	AP2S1 AP17 CLAPS2 FBH3 FBHOk HHC3	"adaptor-related protein complex 2, sigma 1 subunit"	Homo sapiens
dd_Smed_v6_5325_0_1	13132	PLDB	1.00E-71	XP_006724535.1	DMD BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272 MRX85	dystrophin	Homo sapiens
dd_Smed_v6_5329_0_1	1271	PLDB	2.00E-06	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_532_0_1	783	PLDB	4.00E-90	NP_002098.1	H3F3A H3.3A H3F3	"H3 histone, family 3A"	Homo sapiens
dd_Smed_v6_5346_0_1	1888	PLDB	5.00E-119	NP_001010892.1	RSPH4A CILD11 RSHL3 RSPH6B dJ412I7.1	radial spoke head 4 homolog A	Homo sapiens
dd_Smed_v6_5353_0_1	1420	PLDB	2.00E-67	NP_003757.1	BECN1 ATG6 VPS30 beclin1	beclin 1	Homo sapiens
dd_Smed_v6_5355_0_1	3595	PLDB	0	NP_001307.2	CSE1L CAS CSE1 XPO2	chromosome segregation 1 like	Homo sapiens
dd_Smed_v6_5357_0_1	2152	PLDB	3.00E-151	NP_004932.1	DHX8 DDX8 HRH1 PRP22 PRPF22	DEAH-box helicase 8	Homo sapiens
dd_Smed_v6_5363_0_1	1730	PLDB	3.00E-90	NP_079049.2	KDM8 JMJD5	lysine demethylase 8	Homo sapiens
dd_Smed_v6_5364_0_1	3443	PLDB	0	NP_001087.2	ACLY ACL ATPCL CLATP	ATP citrate lyase	Homo sapiens
dd_Smed_v6_53651_0_1	545	PLDB	2.00E-43	XP_006722645.1	VPS4B SKD1 SKD1B VPS4-2	vacuolar protein sorting 4 homolog B (S. cerevisiae)	Homo sapiens
dd_Smed_v6_5371_0_1	1058	PLDB	3.00E-10	NP_008976.1	FGFR1OP FOP	FGFR1 oncogene partner	Homo sapiens
dd_Smed_v6_5378_0_1	1551	PLDB	0	NP_001124163.1	PPP3CA CALN CALNA CALNA1 CCN1 CNA1 PPP2B	protein phosphatase 3 catalytic subunit alpha	Homo sapiens
dd_Smed_v6_5379_0_1	5696	PLDB	4.00E-149	XP_005251911.1	KIAA0368 ECM29	KIAA0368	Homo sapiens
dd_Smed_v6_5380_0_1	1951	PLDB	6.00E-28	NP_055686.3	PAN2 USP52	PAN2 poly(A) specific ribonuclease subunit	Homo sapiens
dd_Smed_v6_538_0_1	2452	PLDB	1.00E-60	NP_002942.2	RPN2 RIBIIR RPN-II RPNII SWP1	ribophorin II	Homo sapiens
dd_Smed_v6_5396_0_1	3289	PLDB	9.00E-22	NP_001078846.1	MCC MCC1	mutated in colorectal cancers	Homo sapiens
dd_Smed_v6_5397_0_1	3479	PLDB	2.00E-89	NP_001032961.1	REV1 REV1L	"REV1, polymerase (DNA directed)"	Homo sapiens
dd_Smed_v6_5397_0_2	3414	PLDB	2.00E-99	XP_005264025.1	REV1 REV1L	"REV1, polymerase (DNA directed)"	Homo sapiens
dd_Smed_v6_5397_0_4	3345	PLDB	6.00E-104	XP_005264025.1	REV1 REV1L	"REV1, polymerase (DNA directed)"	Homo sapiens
dd_Smed_v6_5399_0_1	2018	PLDB	2.00E-28	NP_001185464.1	OXR1 TLDC3	oxidation resistance 1	Homo sapiens
dd_Smed_v6_5403_0_1	2406	PLDB	5.00E-80	NP_056383.1	PPP1R16B ANKRD4 TIMAP	protein phosphatase 1 regulatory subunit 16B	Homo sapiens
dd_Smed_v6_5405_0_1	1127	PLDB	2.00E-98	NP_001269338.1	PPP1R7 SDS22	protein phosphatase 1 regulatory subunit 7	Homo sapiens
dd_Smed_v6_5413_0_1	1990	PLDB	7.00E-146	NP_060365.7	DDX27 DRS1 Drs1p PP3241 RHLP dJ686N3.1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27	Homo sapiens
dd_Smed_v6_5417_0_1	1619	PLDB	4.00E-100	NP_004689.1	PRPF3 HPRP3 HPRP3P PRP3 Prp3p RP18 SNRNP90	pre-mRNA processing factor 3	Homo sapiens
dd_Smed_v6_5419_0_1	1253	PLDB	1.00E-101	NP_003395.1	YWHAB GW128 HEL-S-1 HS1 KCIP-1 YWHAA	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta	Homo sapiens
dd_Smed_v6_5427_0_1	1691	PLDB	1.00E-50	XP_005257511.1	LUC7L3 CRA CREAP-1 CROP LUC7A OA48-18 hLuc7A	LUC7 like 3 pre-mRNA splicing factor	Homo sapiens
dd_Smed_v6_5428_0_1	4879	PLDB	4.00E-21	NP_115784.1	BAZ1B WBSCR10 WBSCR9 WSTF	bromodomain adjacent to zinc finger domain 1B	Homo sapiens
dd_Smed_v6_5439_0_1	8857	PLDB	5.00E-153	XP_006714961.1	TENM2 ODZ2 TEN-M2 TNM2	teneurin transmembrane protein 2	Homo sapiens
dd_Smed_v6_54422_0_1	454	PLDB	3.00E-26	NP_001091639.1	BSX BSX1	brain specific homeobox	Homo sapiens
dd_Smed_v6_5442_1_1	1513	PLDB	6.00E-22	NP_612403.2	HNRNPLL HNRPLL SRRF	heterogeneous nuclear ribonucleoprotein L like	Homo sapiens
dd_Smed_v6_5443_0_1	1900	PLDB	2.00E-134	NP_006416.3	SLU7 9G8 hSlu7	"SLU7 homolog, splicing factor"	Homo sapiens
dd_Smed_v6_5444_0_1	747	PLDB	2.00E-60	NP_060755.1	IMP3 BRMS2 C15orf12 MRPS4	"IMP3, U3 small nucleolar ribonucleoprotein"	Homo sapiens
dd_Smed_v6_54468_0_1	435	PLDB	8.00E-30	XP_006713070.1	PRICKLE2 EPM5	prickle homolog 2 (Drosophila)	Homo sapiens
dd_Smed_v6_5446_0_1	1330	PLDB	2.00E-150	NP_055982.2	JMJD6 PSR PTDSR PTDSR1	arginine demethylase and lysine hydroxylase	Homo sapiens
dd_Smed_v6_54493_0_1	371	PLDB	1.00E-19	XP_006713360.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_5459_0_1	1297	PLDB	6.00E-39	NP_660286.1	OMA1 2010001O09Rik DAB1 MPRP-1 YKR087C ZMPOMA1 peptidase	OMA1 zinc metallopeptidase	Homo sapiens
dd_Smed_v6_54714_0_1	1285	PLDB	3.00E-14	NP_663761.1	TIGD2 HEL106	tigger transposable element derived 2	Homo sapiens
dd_Smed_v6_54799_0_1	352	PLDB	1.00E-53	NP_001280142.1	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	"tubulin, beta class I"	Homo sapiens
dd_Smed_v6_54835_0_1	526	PLDB	5.00E-13	NP_663761.1	TIGD2 HEL106	tigger transposable element derived 2	Homo sapiens
dd_Smed_v6_5486_0_1	1148	PLDB	2.00E-87	NP_055488.1	EMC2 KIAA0103 TTC35	ER membrane protein complex subunit 2	Homo sapiens
dd_Smed_v6_5489_0_1	1024	PLDB	3.00E-62	NP_057037.1	NOSIP	nitric oxide synthase interacting protein	Homo sapiens
dd_Smed_v6_5495_0_1	2282	PLDB	2.00E-107	XP_006721186.1	KATNB1 KAT	katanin p80 (WD repeat containing) subunit B 1	Homo sapiens
dd_Smed_v6_5496_0_1	5220	PLDB	0	NP_001447.2	FLNA ABP-280 ABPX CSBS CVD1 FLN FLN-A FLN1 FMD MNS NHBP OPD OPD1 OPD2 XLVD XMVD	filamin A	Homo sapiens
dd_Smed_v6_549_0_1	384	PLDB	5.00E-60	NP_000981.1	RPL27A L27A	ribosomal protein L27a	Homo sapiens
dd_Smed_v6_5500_0_1	1037	PLDB	9.00E-55	NP_003746.2	EIF3G EIF3-P42 EIF3S4 eIF3-delta eIF3-p44	eukaryotic translation initiation factor 3 subunit G	Homo sapiens
dd_Smed_v6_5503_0_1	3720	PLDB	6.00E-72	XP_006712437.1	CLASP1 MAST1	cytoplasmic linker associated protein 1	Homo sapiens
dd_Smed_v6_5504_0_1	2562	PLDB	1.00E-120	NP_031396.1	RFC5 RFC36	replication factor C subunit 5	Homo sapiens
dd_Smed_v6_550_0_1	2156	PLDB	0	NP_001055.1	TKT HEL107 TK TKT1	transketolase	Homo sapiens
dd_Smed_v6_5517_0_1	3491	PLDB	0	NP_060552.4	POLR3B C128 HLD8 RPC2	polymerase (RNA) III (DNA directed) polypeptide B	Homo sapiens
dd_Smed_v6_5518_0_1	733	PLDB	1.00E-33	NP_056289.2	SAMHD1 CHBL2 DCIP HDDC1 MOP-5 SBBI88	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1	Homo sapiens
dd_Smed_v6_5520_0_1	1517	PLDB	9.00E-21	XP_006714803.1	CDC25C CDC25 PPP1R60	cell division cycle 25C	Homo sapiens
dd_Smed_v6_55242_0_1	496	PLDB	3.00E-75	NP_002700.1	PPP1CB HEL-S-80p PP-1B PP1B PP1beta PPP1CD	protein phosphatase 1 catalytic subunit beta	Homo sapiens
dd_Smed_v6_553_0_1	4638	PLDB	0	NP_005327.1	HDLBP HBP PRO2900 VGL	high density lipoprotein binding protein	Homo sapiens
dd_Smed_v6_5540_0_1	2452	PLDB	4.00E-141	NP_055838.2	WDTC1 ADP DCAF9	WD and tetratricopeptide repeats 1	Homo sapiens
