transcript_id	transcript_length	transcript_source	evalue	score_type	symbol	blast_description	blast_symbol	target_species
dd_Smed_v6_5879_0_1	1691	PLDB	8.00E-15	e-value	NP_057093.1	SH3-domain GRB2-like endophilin B1	SH3GLB1 Bif-1 PPP1R70 dJ612B15.2	Homo sapiens
dd_Smed_v6_5889_0_1	1011	PLDB	5.00E-18	e-value	NP_001171434.1	"MNAT1, CDK activating kinase assembly factor"	MNAT1 CAP35 MAT1 RNF66 TFB3	Homo sapiens
dd_Smed_v6_5922_0_1	741	PLDB	1.00E-54	e-value	NP_008839.2	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	RAC1 Rac-1 TC-25 p21-Rac1	Homo sapiens
dd_Smed_v6_5939_0_1	3368	PLDB	5.00E-165	e-value	NP_005329.3	huntingtin interacting protein 1	HIP1 HIP-I ILWEQ	Homo sapiens
dd_Smed_v6_594_0_1	2270	PLDB	1.00E-156	e-value	NP_004387.1	DEAD-box helicase 5	DDX5 G17P1 HLR1 HUMP68 p68	Homo sapiens
dd_Smed_v6_5950_0_1	3168	PLDB	4.00E-56	e-value	NP_597702.2	glutamate ionotropic receptor NMDA type subunit 3A	GRIN3A GluN3A NMDAR-L NR3A	Homo sapiens
dd_Smed_v6_5950_0_2	3131	PLDB	4.00E-56	e-value	NP_597702.2	glutamate ionotropic receptor NMDA type subunit 3A	GRIN3A GluN3A NMDAR-L NR3A	Homo sapiens
dd_Smed_v6_5996_0_1	1691	PLDB	2.00E-90	e-value	NP_005408.1	"SRC proto-oncogene, non-receptor tyrosine kinase"	SRC ASV SRC1 c-SRC p60-Src	Homo sapiens
dd_Smed_v6_60078_0_1	463	PLDB	1.00E-23	e-value	NP_054698.1	paired box 8	PAX8	Homo sapiens
dd_Smed_v6_600_0_1	835	PLDB	4.00E-65	e-value	NP_009209.1	GABA type A receptor-associated protein	GABARAP ATG8A GABARAP-a MM46	Homo sapiens
dd_Smed_v6_6015_0_1	1652	PLDB	5.00E-18	e-value	NP_036523.1	SAM pointed domain containing ETS transcription factor	SPDEF PDEF bA375E1.3	Homo sapiens
dd_Smed_v6_6017_0_1	892	PLDB	2.00E-06	e-value	NP_001186356.1	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_6039_0_1	1779	PLDB	8.00E-115	e-value	NP_004374.1	c-src tyrosine kinase	CSK	Homo sapiens
dd_Smed_v6_6042_0_1	1261	PLDB	8.00E-163	e-value	NP_002737.2	mitogen-activated protein kinase 3	MAPK3 ERK-1 ERK1 ERT2 HS44KDAP HUMKER1A P44ERK1 P44MAPK PRKM3 p44-ERK1 p44-MAPK	Homo sapiens
dd_Smed_v6_605_0_1	2573	PLDB	0	e-value	NP_002645.3	"pyruvate kinase, muscle"	PKM CTHBP HEL-S-30 OIP3 PK3 PKM2 TCB THBP1	Homo sapiens
dd_Smed_v6_6079_0_1	1950	PLDB	1.00E-108	e-value	NP_001138574.1	SMAD family member 3	SMAD3 HSPC193 HsT17436 JV15-2 LDS1C LDS3 MADH3	Homo sapiens
dd_Smed_v6_6104_0_1	4924	PLDB	2.00E-131	e-value	NP_065825.1	mindbomb E3 ubiquitin protein ligase 1	MIB1 DIP-1 DIP1 LVNC7 MIB ZZANK2 ZZZ6	Homo sapiens
dd_Smed_v6_6104_0_2	4876	PLDB	4.00E-153	e-value	NP_065825.1	mindbomb E3 ubiquitin protein ligase 1	MIB1 DIP-1 DIP1 LVNC7 MIB ZZANK2 ZZZ6	Homo sapiens
dd_Smed_v6_6104_0_3	4874	PLDB	2.00E-131	e-value	NP_065825.1	mindbomb E3 ubiquitin protein ligase 1	MIB1 DIP-1 DIP1 LVNC7 MIB ZZANK2 ZZZ6	Homo sapiens
dd_Smed_v6_6104_0_4	4826	PLDB	3.00E-153	e-value	NP_065825.1	mindbomb E3 ubiquitin protein ligase 1	MIB1 DIP-1 DIP1 LVNC7 MIB ZZANK2 ZZZ6	Homo sapiens
dd_Smed_v6_6109_0_1	2869	PLDB	1.00E-80	e-value	NP_003362.2	vav guanine nucleotide exchange factor 2	VAV2 VAV-2	Homo sapiens
dd_Smed_v6_610_0_1	1653	PLDB	9.00E-108	e-value	NP_008839.2	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	RAC1 Rac-1 TC-25 p21-Rac1	Homo sapiens
dd_Smed_v6_6116_1_1	2172	PLDB	4.00E-96	e-value	NP_001284670.1	BTB domain containing 10	BTBD10 GMRP-1 GMRP1	Homo sapiens
dd_Smed_v6_6133_0_1	2133	PLDB	2.00E-147	e-value	NP_954592.1	coactivator-associated arginine methyltransferase 1	CARM1 PRMT4	Homo sapiens
dd_Smed_v6_61429_0_1	407	PLDB	3.00E-19	e-value	NP_110388.2	Wnt family member 4	WNT4 SERKAL WNT-4	Homo sapiens
dd_Smed_v6_6160_0_1	2189	PLDB	2.00E-132	e-value	XP_006721800.1	angiotensin I converting enzyme	ACE ACE1 CD143 DCP DCP1 ICH MVCD3	Homo sapiens
dd_Smed_v6_6164_0_1	2027	PLDB	0	e-value	NP_055273.2	kelch like family member 20	KLHL20 KHLHX KLEIP KLHLX	Homo sapiens
dd_Smed_v6_6167_0_1	2179	PLDB	0	e-value	NP_001070957.1	GNAS complex locus	GNAS AHO C20orf45 GNAS1 GPSA GSA GSP NESP PHP1A PHP1B PHP1C POH	Homo sapiens
dd_Smed_v6_6168_0_1	1178	PLDB	4.00E-73	e-value	NP_002018.1	"farnesyltransferase, CAAX box, alpha"	FNTA FPTA PGGT1A PTAR2	Homo sapiens
dd_Smed_v6_616_0_1	453	PLDB	5.00E-22	e-value	NP_003000.1	"selenoprotein W, 1"	SEPW1 selW	Homo sapiens
dd_Smed_v6_618_0_1	1323	PLDB	2.00E-56	e-value	NP_003002.2	SET nuclear proto-oncogene	SET 2PP2A I2PP2A IGAAD IPP2A2 PHAPII TAF-I TAF-IBETA	Homo sapiens
dd_Smed_v6_6192_0_1	1582	PLDB	4.00E-40	e-value	XP_005257511.1	LUC7 like 3 pre-mRNA splicing factor	LUC7L3 CRA CREAP-1 CROP LUC7A OA48-18 hLuc7A	Homo sapiens
dd_Smed_v6_62218_0_1	306	PLDB	3.00E-21	e-value	NP_705842.2	DnaJ heat shock protein family (Hsp40) member B13	DNAJB13 RSPH16A TSARG5 TSARG6	Homo sapiens
dd_Smed_v6_6226_0_1	1533	PLDB	1.00E-136	e-value	NP_003022.3	siah E3 ubiquitin protein ligase 1	SIAH1 SIAH1A	Homo sapiens
dd_Smed_v6_6236_0_1	1746	PLDB	1.00E-72	e-value	NP_000013.2	adenosine deaminase	ADA	Homo sapiens
dd_Smed_v6_6272_0_1	2182	PLDB	3.00E-174	e-value	NP_002028.1	"FYN proto-oncogene, Src family tyrosine kinase"	FYN SLK SYN p59-FYN	Homo sapiens
dd_Smed_v6_6278_0_1	1359	PLDB	2.00E-38	e-value	NP_056473.2	NOC2 like nucleolar associated transcriptional repressor	NOC2L NET15 NET7 NIR PPP1R112	Homo sapiens
dd_Smed_v6_6281_0_1	1153	PLDB	5.00E-69	e-value	NP_004840.1	autophagy related 5	ATG5 APG5 APG5-LIKE APG5L ASP hAPG5	Homo sapiens
dd_Smed_v6_6294_0_1	1873	PLDB	0	e-value	NP_002147.2	heat shock protein family D (Hsp60) member 1	HSPD1 CPN60 GROEL HLD4 HSP-60 HSP60 HSP65 HuCHA60 SPG13	Homo sapiens
dd_Smed_v6_6301_0_1	1673	PLDB	5.00E-32	e-value	NP_057567.3	PHD finger protein 7	PHF7 HSPC045 HSPC226 NYD-SP6	Homo sapiens
dd_Smed_v6_6304_0_1	928	PLDB	2.00E-45	e-value	NP_003567.2	serine/threonine kinase 24	STK24 HEL-S-95 MST3 MST3B STE20 STK3	Homo sapiens
dd_Smed_v6_6313_0_1	3015	PLDB	1.00E-44	e-value	NP_112215.1	tigger transposable element derived 6	TIGD6	Homo sapiens
dd_Smed_v6_6313_0_2	2490	PLDB	3.00E-45	e-value	NP_112215.1	tigger transposable element derived 6	TIGD6	Homo sapiens
dd_Smed_v6_6313_0_3	2470	PLDB	3.00E-45	e-value	NP_112215.1	tigger transposable element derived 6	TIGD6	Homo sapiens
dd_Smed_v6_6313_0_4	2316	PLDB	2.00E-45	e-value	NP_112215.1	tigger transposable element derived 6	TIGD6	Homo sapiens
dd_Smed_v6_6313_0_5	2199	PLDB	2.00E-45	e-value	NP_112215.1	tigger transposable element derived 6	TIGD6	Homo sapiens
dd_Smed_v6_6313_0_6	2193	PLDB	1.00E-45	e-value	NP_112215.1	tigger transposable element derived 6	TIGD6	Homo sapiens
dd_Smed_v6_6313_0_7	1974	PLDB	1.00E-45	e-value	NP_112215.1	tigger transposable element derived 6	TIGD6	Homo sapiens
dd_Smed_v6_6315_0_1	1551	PLDB	6.00E-180	e-value	NP_001886.1	casein kinase 2 alpha 1	CSNK2A1 CK2A1 CKII CSNK2A3	Homo sapiens
dd_Smed_v6_632_0_1	2259	PLDB	4.00E-159	e-value	NP_001737.1	calnexin	CANX CNX IP90 P90	Homo sapiens
dd_Smed_v6_6340_0_1	4636	PLDB	0	e-value	NP_001073315.1	CREB binding protein	CREBBP CBP KAT3A RSTS	Homo sapiens
dd_Smed_v6_6348_0_1	2664	PLDB	4.00E-102	e-value	NP_071410.1	"solute carrier family 28 (concentrative nucleoside transporter), member 3"	SLC28A3 CNT3	Homo sapiens
dd_Smed_v6_6365_0_1	2709	PLDB	0	e-value	NP_004577.1	ribosomal protein S6 kinase A3	RPS6KA3 CLS HU-3 ISPK-1 MAPKAPK1B MRX19 RSK RSK2 S6K-alpha3 p90-RSK2 pp90RSK2	Homo sapiens
dd_Smed_v6_6383_0_1	3737	PLDB	5.00E-44	e-value	NP_001036024.3	eukaryotic translation initiation factor 4 gamma 2	EIF4G2 AAG1 DAP5 NAT1 P97	Homo sapiens
dd_Smed_v6_6384_0_1	5904	PLDB	0	e-value	NP_038464.1	NCK associated protein 1	NCKAP1 HEM2 NAP1 NAP125 p125Nap1	Homo sapiens
dd_Smed_v6_6388_0_1	3307	PLDB	0	e-value	NP_001393.1	eukaryotic translation elongation factor 1 alpha 1	EEF1A1 CCS-3 CCS3 EE1A1 EEF-1 EEF1A EF-Tu EF1A GRAF-1EF HNGC:16303 LENG7 PTI1 eEF1A-1	Homo sapiens
dd_Smed_v6_6393_0_1	4046	PLDB	0	e-value	NP_000918.2	ATP binding cassette subfamily B member 1	ABCB1 ABC20 CD243 CLCS GP170 MDR1 P-GP PGY1	Homo sapiens
dd_Smed_v6_64051_0_1	425	PLDB	3.00E-08	e-value	NP_001165556.1	TATA-box binding protein	TBP GTF2D GTF2D1 HDL4 SCA17 TFIID	Homo sapiens
dd_Smed_v6_640_0_1	467	PLDB	4.00E-86	e-value	NP_006079.1	tubulin beta 4B class IVb	TUBB4B Beta2 TUBB2 TUBB2C	Homo sapiens
dd_Smed_v6_6411_0_1	717	PLDB	8.00E-60	e-value	NP_002687.1	polymerase (RNA) II subunit G	POLR2G RPB19 RPB7 hRPB19 hsRPB7	Homo sapiens
dd_Smed_v6_6418_0_1	3237	PLDB	3.00E-16	e-value	NP_066289.3	ubiquitin C	UBC HMG20	Homo sapiens
dd_Smed_v6_6424_0_1	1210	PLDB	6.00E-25	e-value	NP_001542.1	immunoglobulin (CD79A) binding protein 1	IGBP1 ALPHA-4 IBP1	Homo sapiens
dd_Smed_v6_642_0_1	1524	PLDB	2.00E-148	e-value	NP_001805.3	cathepsin C	CTSC CPPI DPP-I DPP1 DPPI HMS JP JPD PALS PDON1 PLS	Homo sapiens
dd_Smed_v6_6447_0_1	2874	PLDB	7.00E-124	e-value	NP_000240.1	mutL homolog 1	MLH1 COCA2 FCC2 HNPCC HNPCC2 hMLH1	Homo sapiens
dd_Smed_v6_6451_0_1	1097	PLDB	2.00E-15	e-value	XP_006714647.1	"tumor necrosis factor, alpha-induced protein 8"	TNFAIP8 GG2-1 MDC-3.13 NDED SCC-S2 SCCS2	Homo sapiens
dd_Smed_v6_64552_0_1	729	PLDB	3.00E-50	e-value	NP_705842.2	DnaJ heat shock protein family (Hsp40) member B13	DNAJB13 RSPH16A TSARG5 TSARG6	Homo sapiens
dd_Smed_v6_64596_0_2	684	PLDB	3.00E-13	e-value	NP_663772.1	tigger transposable element derived 4	TIGD4	Homo sapiens
dd_Smed_v6_6480_0_1	2777	PLDB	0	e-value	NP_001610.2	"adrenergic, beta, receptor kinase 1"	ADRBK1 BARK1 BETA-ARK1 GRK2	Homo sapiens
dd_Smed_v6_6483_0_1	2221	PLDB	0	e-value	NP_002645.3	"pyruvate kinase, muscle"	PKM CTHBP HEL-S-30 OIP3 PK3 PKM2 TCB THBP1	Homo sapiens
dd_Smed_v6_6485_0_1	1599	PLDB	2.00E-25	e-value	NP_003291.2	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_6529_0_1	1684	PLDB	1.00E-87	e-value	NP_000169.1	glutathione synthetase	GSS GSHS HEL-S-64p HEL-S-88n	Homo sapiens
dd_Smed_v6_653_0_1	1547	PLDB	5.00E-29	e-value	NP_001937.2	dual specificity phosphatase 6	DUSP6 HH19 MKP3 PYST1	Homo sapiens
dd_Smed_v6_6548_0_1	917	PLDB	6.00E-126	e-value	NP_775739.1	MOB kinase activator 1B	MOB1B MATS2 MOB4A MOBKL1A	Homo sapiens
dd_Smed_v6_65503_0_1	371	PLDB	1.00E-17	e-value	NP_064448.1	BarH like homeobox 1	BARHL1	Homo sapiens
dd_Smed_v6_65741_0_1	208	PLDB	1.00E-31	e-value	NP_001280142.1	"tubulin, beta class I"	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	Homo sapiens
dd_Smed_v6_6579_0_1	1216	PLDB	3.00E-73	e-value	XP_006722072.1	"ribosomal protein S6 kinase, 70kDa, polypeptide 1"	RPS6KB1 PS6K S6K S6K-beta-1 S6K1 STK14A p70 S6KA p70(S6K)-alpha p70-S6K p70-alpha	Homo sapiens
dd_Smed_v6_6608_0_1	3474	PLDB	3.00E-39	e-value	NP_001107562.1	neuronal guanine nucleotide exchange factor	NGEF ARHGEF27 EPHEXIN	Homo sapiens
dd_Smed_v6_6618_0_1	2168	PLDB	6.00E-11	e-value	XP_005253367.1	"FYVE, RhoGEF and PH domain containing 4"	FGD4 CMT4H FRABP ZFYVE6	Homo sapiens
dd_Smed_v6_6620_0_1	1516	PLDB	1.00E-108	e-value	NP_009125.1	checkpoint kinase 2	CHEK2 CDS1 CHK2 HuCds1 LFS2 PP1425 RAD53 hCds1	Homo sapiens
dd_Smed_v6_6624_0_1	544	PLDB	7.00E-61	e-value	NP_003328.1	ubiquitin conjugating enzyme E2 B	UBE2B E2-17kDa HHR6B HR6B RAD6B UBC2	Homo sapiens
dd_Smed_v6_6632_0_1	1968	PLDB	1.00E-41	e-value	NP_004373.2	corticotropin releasing hormone receptor 1	CRHR1 CRF-R CRF-R-1 CRF-R1 CRF1 CRFR-1 CRFR1 CRH-R-1 CRH-R1 CRH-R1h CRHR CRHR1L CRHR1f	Homo sapiens
dd_Smed_v6_6634_0_1	1670	PLDB	1.00E-42	e-value	XP_006719701.1	"trichoplein, keratin filament binding"	TCHP TpMs	Homo sapiens
dd_Smed_v6_6643_0_1	900	PLDB	1.00E-13	e-value	NP_060926.2	ELL associated factor 2	EAF2 BM040 TRAITS U19	Homo sapiens
dd_Smed_v6_6647_0_1	4050	PLDB	6.00E-58	e-value	XP_005264005.1	LIM and senescent cell antigen-like domains 1	LIMS1 PINCH PINCH-1 PINCH1	Homo sapiens
dd_Smed_v6_67236_0_1	213	PLDB	6.00E-17	e-value	NP_000991.1	ribosomal protein L39	RPL39 L39 RPL39P42 RPL39_23_1806	Homo sapiens
dd_Smed_v6_67320_0_1	242	PLDB	2.00E-33	e-value	NP_001171651.1	glucose-6-phosphate isomerase	GPI AMF GNPI NLK PGI PHI SA-36 SA36	Homo sapiens
dd_Smed_v6_6732_0_1	1780	PLDB	5.00E-17	e-value	NP_005563.1	lamin A/C	LMNA CDCD1 CDDC CMD1A CMT2B1 EMD2 FPL FPLD FPLD2 HGPS IDC LDP1 LFP LGMD1B LMN1 LMNC LMNL1 PRO1	Homo sapiens
dd_Smed_v6_6745_0_1	2242	PLDB	0	e-value	NP_001489.1	glutamate-cysteine ligase catalytic subunit	GCLC GCL GCS GLCL GLCLC	Homo sapiens
dd_Smed_v6_6760_0_1	1660	PLDB	3.00E-16	e-value	NP_001269574.1	"protein kinase C, theta"	PRKCQ PRKCT nPKC-theta	Homo sapiens
dd_Smed_v6_6768_0_1	1911	PLDB	1.00E-15	e-value	NP_663778.1	TNF receptor associated factor 3	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	Homo sapiens
dd_Smed_v6_6773_0_1	1473	PLDB	3.00E-26	e-value	NP_003329.1	ubiquitin conjugating enzyme E2 D1	UBE2D1 E2(17)KB1 SFT UBC4/5 UBCH5 UBCH5A	Homo sapiens
dd_Smed_v6_67778_0_1	613	PLDB	1.00E-97	e-value	NP_001967.3	enolase 3	ENO3 GSD13 MSE	Homo sapiens
dd_Smed_v6_6780_0_1	1844	PLDB	2.00E-119	e-value	NP_005179.2	Cbl proto-oncogene	CBL C-CBL CBL2 FRA11B NSLL RNF55	Homo sapiens
dd_Smed_v6_6781_0_1	1235	PLDB	3.00E-41	e-value	NP_057508.2	LUC7 like 3 pre-mRNA splicing factor	LUC7L3 CRA CREAP-1 CROP LUC7A OA48-18 hLuc7A	Homo sapiens
dd_Smed_v6_67927_0_1	452	PLDB	4.00E-22	e-value	NP_065130.1	calcium/calmodulin dependent protein kinase ID	CAMK1D CKLiK CaM-K1 CaMKID	Homo sapiens
dd_Smed_v6_67_0_1	1067	PLDB	5.00E-14	e-value	NP_002078.1	granulin	GRN CLN11 GEP GP88 PCDGF PEPI PGRN	Homo sapiens
dd_Smed_v6_6813_0_1	734	PLDB	1.00E-20	e-value	NP_005861.2	Sin3A associated protein 18kDa	SAP18 2HOR0202 SAP18P	Homo sapiens
dd_Smed_v6_6836_0_1	2301	PLDB	1.00E-61	e-value	NP_665811.1	"apoptosis-inducing factor, mitochondrion-associated, 1"	AIFM1 AIF CMT2D CMTX4 COWCK COXPD6 NADMR NAMSD PDCD8	Homo sapiens
dd_Smed_v6_6878_0_1	3939	PLDB	2.00E-103	e-value	XP_005265416.1	"Raf-1 proto-oncogene, serine/threonine kinase"	RAF1 CRAF NS5 Raf-1 c-Raf	Homo sapiens
dd_Smed_v6_687_0_1	2310	PLDB	0	e-value	NP_055040.2	"protein phosphatase 2, regulatory subunit A, alpha"	PPP2R1A PP2A-Aalpha PP2AAALPHA PR65A	Homo sapiens
dd_Smed_v6_6889_0_1	2077	PLDB	1.00E-37	e-value	XP_005254973.1	myocyte enhancer factor 2A	MEF2A ADCAD1 RSRFC4 RSRFC9 mef2	Homo sapiens
dd_Smed_v6_6899_0_1	1327	PLDB	2.00E-115	e-value	NP_060856.2	PCI domain containing 2	PCID2 F10	Homo sapiens
dd_Smed_v6_6909_0_1	2152	PLDB	2.00E-26	e-value	NP_061879.2	zinc finger AN1-type containing 6	ZFAND6 AWP1 ZA20D3 ZFAND5B	Homo sapiens
dd_Smed_v6_6924_0_1	1848	PLDB	5.00E-102	e-value	NP_001096.1	activin A receptor type 1	ACVR1 ACTRI ACVR1A ACVRLK2 ALK2 FOP SKR1 TSRI	Homo sapiens
dd_Smed_v6_6932_0_1	2112	PLDB	5.00E-152	e-value	XP_006715749.1	glycyl-tRNA synthetase	GARS CMT2D DSMAV GlyRS HMN5 SMAD1	Homo sapiens
dd_Smed_v6_695_0_1	1528	PLDB	0	e-value	NP_001518.3	histone deacetylase 2	HDAC2 HD2 RPD3 YAF1	Homo sapiens
dd_Smed_v6_6961_0_1	1797	PLDB	6.00E-102	e-value	NP_009135.4	DEAD-box helicase 20	DDX20 DP103 GEMIN3	Homo sapiens
dd_Smed_v6_6999_0_1	4649	PLDB	3.00E-49	e-value	NP_690620.1	protein tyrosine kinase 7 (inactive)	PTK7 CCK-4 CCK4	Homo sapiens
dd_Smed_v6_6999_0_2	4483	PLDB	2.00E-49	e-value	NP_690620.1	protein tyrosine kinase 7 (inactive)	PTK7 CCK-4 CCK4	Homo sapiens
dd_Smed_v6_7012_0_1	4746	PLDB	3.00E-71	e-value	XP_005246432.1	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	ERBB4 ALS19 HER4 p180erbB4	Homo sapiens
dd_Smed_v6_70214_0_1	512	PLDB	1.00E-49	e-value	NP_001265638.1	"proteasome 26S subunit, non-ATPase 2"	PSMD2 P97 RPN1 S2 TRAP2	Homo sapiens
dd_Smed_v6_7034_0_1	4262	PLDB	3.00E-43	e-value	NP_056292.1	SIN3 transcription regulator family member A	SIN3A	Homo sapiens
dd_Smed_v6_7045_0_1	4373	PLDB	4.00E-61	e-value	XP_005257515.1	cyclin-dependent kinase 12	CDK12 CRK7 CRKR CRKRS	Homo sapiens
dd_Smed_v6_7067_0_1	7594	PLDB	0	e-value	NP_077719.2	notch 2	NOTCH2 AGS2 HJCYS hN2	Homo sapiens
dd_Smed_v6_7090_0_1	1638	PLDB	6.00E-58	e-value	NP_002639.1	"Pim-1 proto-oncogene, serine/threonine kinase"	PIM1 PIM	Homo sapiens
dd_Smed_v6_7091_0_1	1591	PLDB	6.00E-32	e-value	NP_001955.1	early growth response 1	EGR1 AT225 G0S30 KROX-24 NGFI-A TIS8 ZIF-268 ZNF225	Homo sapiens
dd_Smed_v6_70951_0_1	227	PLDB	1.00E-11	e-value	NP_115715.3	migration and invasion enhancer 1	MIEN1 C17orf37 C35 ORB3 RDX12 XTP4	Homo sapiens
dd_Smed_v6_7096_0_1	1569	PLDB	2.00E-64	e-value	NP_002309.1	lysyl oxidase like 2	LOXL2 LOR2 WS9-14	Homo sapiens
dd_Smed_v6_7099_0_1	1298	PLDB	1.00E-88	e-value	NP_060480.1	intraflagellar transport 57	IFT57 ESRRBL1 HIPPI MHS4R2	Homo sapiens
dd_Smed_v6_7108_0_1	5823	PLDB	0	e-value	NP_004312.2	kinesin family member 1A	KIF1A ATSV C2orf20 HSN2C MRD9 SPG30 UNC104	Homo sapiens
dd_Smed_v6_7111_0_1	2200	PLDB	0	e-value	NP_003156.1	syntaxin binding protein 1	STXBP1 MUNC18-1 NSEC1 P67 RBSEC1 UNC18	Homo sapiens
dd_Smed_v6_7129_0_1	623	PLDB	2.00E-14	e-value	XP_005264587.1	TIA1 cytotoxic granule-associated RNA binding protein	TIA1 TIA-1 WDM	Homo sapiens
dd_Smed_v6_71311_0_1	580	PLDB	3.00E-39	e-value	NP_005299.1	G protein-coupled receptor kinase 5	GRK5 GPRK5	Homo sapiens
dd_Smed_v6_7164_0_1	1222	PLDB	3.00E-14	e-value	NP_001215.1	"caspase 2, apoptosis-related cysteine peptidase"	CASP2 CASP-2 ICH1 NEDD-2 NEDD2 PPP1R57	Homo sapiens
dd_Smed_v6_71714_0_1	337	PLDB	4.00E-09	e-value	NP_002803.2	"proteasome 26S subunit, non-ATPase 8"	PSMD8 HEL-S-91n HIP6 HYPF Nin1p Rpn12 S14 p31	Homo sapiens
dd_Smed_v6_7181_0_1	1904	PLDB	0	e-value	NP_057306.2	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	DDX41 ABS	Homo sapiens
dd_Smed_v6_7195_0_1	3406	PLDB	2.00E-19	e-value	NP_005206.2	DCC netrin 1 receptor	DCC CRC18 CRCR1 IGDCC1 MRMV1 NTN1R1	Homo sapiens
dd_Smed_v6_7205_0_1	690	PLDB	3.00E-29	e-value	NP_006374.1	calcium and integrin binding family member 2	CIB2 DFNB48 KIP2 USH1J	Homo sapiens
dd_Smed_v6_728_0_1	3329	PLDB	0	e-value	NP_006382.1	importin 7	IPO7 Imp7 RANBP7	Homo sapiens
dd_Smed_v6_7291_0_1	1537	PLDB	1.00E-21	e-value	NP_004611.1	TNF receptor associated factor 6	TRAF6 MGC:3310 RNF85	Homo sapiens
dd_Smed_v6_7298_0_1	1918	PLDB	3.00E-169	e-value	NP_078925.3	Bardet-Biedl syndrome 1	BBS1 BBS2L2	Homo sapiens
dd_Smed_v6_7307_0_1	1151	PLDB	9.00E-05	e-value	NP_005698.1	programmed cell death 7	PDCD7 ES18 HES18	Homo sapiens
dd_Smed_v6_73084_0_1	782	PLDB	1.00E-23	e-value	NP_001253974.1	proteasome activator subunit 3	PSME3 HEL-S-283 Ki PA28-gamma PA28G PA28gamma REG-GAMMA	Homo sapiens
dd_Smed_v6_730_0_1	948	PLDB	3.00E-50	e-value	NP_004300.1	Rho GDP dissociation inhibitor alpha	ARHGDIA GDIA1 HEL-S-47e NPHS8 RHOGDI RHOGDI-1	Homo sapiens
dd_Smed_v6_7326_0_1	1388	PLDB	3.00E-73	e-value	NP_110388.2	Wnt family member 4	WNT4 SERKAL WNT-4	Homo sapiens
dd_Smed_v6_7336_0_1	2801	PLDB	1.00E-136	e-value	NP_055660.1	"FIG4 homolog, SAC1 lipid phosphatase domain containing (S. cerevisiae)"	FIG4 ALS11 CMT4J KIAA0274 SAC3 YVS dJ249I4.1	Homo sapiens
dd_Smed_v6_7343_0_1	7007	PLDB	1.00E-159	e-value	NP_940980.3	leucine-rich repeat kinase 2	LRRK2 AURA17 DARDARIN PARK8 RIPK7 ROCO2	Homo sapiens
dd_Smed_v6_7408_0_1	2697	PLDB	2.00E-135	e-value	NP_002567.3	p21 (RAC1) activated kinase 1	PAK1 PAKalpha	Homo sapiens
dd_Smed_v6_7418_0_1	1848	PLDB	3.00E-91	e-value	NP_057439.2	DEAD-box helicase 47	DDX47 E4-DBP HQ0256 MSTP162 RRP3	Homo sapiens
dd_Smed_v6_7424_0_1	536	PLDB	3.00E-17	e-value	NP_006275.1	TATA-box binding protein associated factor 10	TAF10 TAF2A TAF2H TAFII30	Homo sapiens
dd_Smed_v6_7427_0_1	1443	PLDB	1.00E-44	e-value	NP_689506.2	transcriptional adaptor 2B	TADA2B ADA2(beta) ADA2B	Homo sapiens
dd_Smed_v6_7431_0_1	3025	PLDB	1.00E-54	e-value	NP_055828.2	lysine (K)-specific demethylase 1A	KDM1A AOF2 BHC110 KDM1 LSD1	Homo sapiens
dd_Smed_v6_743_0_1	727	PLDB	8.00E-09	e-value	NP_057703.1	placenta-specific 8	PLAC8 C15 DGIC onzin	Homo sapiens
dd_Smed_v6_74478_0_1	740	PLDB	6.00E-84	e-value	NP_005557.1	lactate dehydrogenase A	LDHA GSD11 HEL-S-133P LDH1 LDHM	Homo sapiens
dd_Smed_v6_745_0_1	2339	PLDB	0	e-value	NP_001677.2	"ATP synthase, H  transporting, mitochondrial F1 complex, beta polypeptide"	ATP5B ATPMB ATPSB HEL-S-271	Homo sapiens
dd_Smed_v6_7472_0_1	2154	PLDB	3.00E-103	e-value	NP_955468.1	spastin	SPAST ADPSP FSP2 SPG4	Homo sapiens
dd_Smed_v6_7511_0_1	3340	PLDB	2.00E-155	e-value	NP_036347.1	meningioma expressed antigen 5 (hyaluronidase)	MGEA5 MEA5 NCOAT OGA	Homo sapiens
dd_Smed_v6_7543_0_1	1843	PLDB	1.00E-64	e-value	NP_003349.1	UDP-glucose ceramide glucosyltransferase	UGCG GCS GLCT1	Homo sapiens
dd_Smed_v6_754_0_1	1155	PLDB	4.00E-56	e-value	NP_055209.2	growth hormone inducible transmembrane protein	GHITM DERP2 HSPC282 MICS1 PTD010 TMBIM5	Homo sapiens
